time_hours,T_stable_K,t_cool_s,sigma_T_K,group_id
7100,81.44182044,434.413409,2.16219993,5
7110,81.44182048,434.9054716,2.164837893,5
7120,81.44182052,435.3991886,2.167475856,5
7130,81.44182057,435.8945655,2.170113819,5
7140,81.44182061,436.3916079,2.172751782,5
7150,81.44182065,436.8903214,2.175389745,5
7160,81.44182068,437.3907117,2.178027708,5
7170,81.44182072,437.8927845,2.18066567,5
7180,81.44182076,438.3965454,2.183303633,5
7190,81.44182079,438.9020002,2.185941596,5
7200,81.44182083,439.4091545,2.188579559,5
7210,81.44182087,439.9180142,2.191217522,5
7220,81.4418209,440.428585,2.193855485,5
7230,81.44182093,440.9408727,2.196493448,5
7240,81.44182097,441.454883,2.19913141,5
7250,81.441821,441.9706218,2.201769373,5
7260,81.44182103,442.488095,2.204407336,5
7270,81.44182106,443.0073084,2.207045299,5
7280,81.44182109,443.5282678,2.209683262,5
7290,81.44182112,444.0509793,2.212321225,5
7300,81.44182115,444.5754487,2.214959188,5
7310,81.44182118,445.1016819,2.217597151,5
7320,81.4418212,445.629685,2.220235113,5
7330,81.44182123,446.1594639,2.222873076,5
7340,81.44182126,446.6910245,2.225511039,5
7350,81.44182128,447.224373,2.228149002,5
7360,81.44182131,447.7595154,2.230786965,5
7370,81.44182133,448.2964577,2.233424928,5
7380,81.44182136,448.8352061,2.236062891,5
7390,81.44182138,449.3757665,2.238700853,5
7400,81.44182141,449.9181453,2.241338816,5
7410,81.44182143,450.4623484,2.243976779,5
7420,81.44182145,451.0083821,2.246614742,5
7430,81.44182147,451.5562525,2.249252705,5
7440,81.44182149,452.1059659,2.251890668,5
7450,81.44182152,452.6575285,2.254528631,5
7460,81.44182154,453.2109466,2.257166594,5
7470,81.44182156,453.7662263,2.259804556,5
7480,81.44182158,454.3233741,2.262442519,5
7490,81.4418216,454.8823962,2.265080482,5
7500,81.44182161,455.443299,2.267718445,5
7510,81.44182163,456.0060888,2.270356408,5
7520,81.44182165,456.5707719,2.272994371,5
7530,81.44182167,457.1373549,2.275632334,5
7540,81.44182169,457.7058441,2.278270296,5
7550,81.4418217,458.276246,2.280908259,5
7560,81.44182172,458.848567,2.283546222,5
7570,81.44182174,459.4228136,2.286184185,5
7580,81.44182175,459.9989924,2.288822148,5
7590,81.44182177,460.5771098,2.291460111,5
7600,81.44182178,461.1571724,2.294098074,5
7610,81.4418218,461.7391868,2.296736037,5
7620,81.44182181,462.3231596,2.299373999,5
7630,81.44182183,462.9090974,2.302011962,5
7640,81.44182184,463.4970069,2.304649925,5
7650,81.44182186,464.0868947,2.307287888,5
7660,81.44182187,464.6787674,2.309925851,5
7670,81.44182188,465.2726319,2.312563814,5
7680,81.4418219,465.8684949,2.315201777,5
7690,81.44182191,466.466363,2.317839739,5
7700,81.44182192,467.0662431,2.320477702,5
7710,81.44182193,467.668142,2.323115665,5
7720,81.44182195,468.2720665,2.325753628,5
7730,81.44182196,468.8780235,2.328391591,5
7740,81.44182197,469.4860198,2.331029554,5
7750,81.44182198,470.0960623,2.333667517,5
7760,81.44182199,470.7081579,2.33630548,5
7770,81.441822,471.3223136,2.338943442,5
7780,81.44182201,471.9385364,2.341581405,5
7790,81.44182202,472.5568332,2.344219368,5
7800,81.44182203,473.177211,2.346857331,5
7810,81.44182204,473.7996769,2.349495294,5
7820,81.44182205,474.4242379,2.352133257,5
7830,81.44182206,475.0509011,2.35477122,5
7840,81.44182207,475.6796737,2.357409182,5
7850,81.44182208,476.3105627,2.360047145,5
7860,81.44182209,476.9435753,2.362685108,5
7870,81.4418221,477.5787187,2.365323071,5
7880,81.44182211,478.2160001,2.367961034,5
7890,81.44182212,478.8554267,2.370598997,5
7900,81.44182212,479.4970058,2.37323696,5
7910,81.44182213,480.1407446,2.375874923,5
7920,81.44182214,480.7866505,2.378512885,5
7930,81.44182215,481.4347307,2.381150848,5
7940,81.44182215,482.0849927,2.383788811,5
7950,81.44182216,482.7374437,2.386426774,5
7960,81.44182217,483.3920912,2.389064737,5
7970,81.44182218,484.0489427,2.3917027,5
7980,81.44182218,484.7080056,2.394340663,5
7990,81.44182219,485.3692872,2.396978625,5
8000,81.4418222,486.0327953,2.399616588,5
0,77.62015303,304.3439507,0.381818815,6
10,77.74349844,304.3919822,0.385286519,6
20,77.86458849,304.4401613,0.388754222,6
30,77.98346442,304.4884883,0.392221925,6
40,78.10016671,304.5369638,0.395689628,6
50,78.21473511,304.5855883,0.399157331,6
60,78.32720864,304.6343623,0.402625034,6
70,78.4376256,304.6832862,0.406092737,6
80,78.54602359,304.7323605,0.40956044,6
90,78.65243953,304.7815858,0.413028143,6
100,78.75690966,304.8309625,0.416495846,6
110,78.85946957,304.8804911,0.41996355,6
120,78.96015417,304.9301721,0.423431253,6
130,79.05899777,304.980006,0.426898956,6
140,79.15603402,305.0299934,0.430366659,6
150,79.25129597,305.0801346,0.433834362,6
160,79.34481606,305.1304303,0.437302065,6
170,79.43662614,305.1808809,0.440769768,6
180,79.52675748,305.2314869,0.444237471,6
190,79.61524078,305.2822488,0.447705174,6
200,79.70210617,305.3331672,0.451172877,6
210,79.78738323,305.3842425,0.454640581,6
220,79.871101,305.4354752,0.458108284,6
230,79.95328801,305.486866,0.461575987,6
240,80.03397223,305.5384152,0.46504369,6
250,80.11318114,305.5901234,0.468511393,6
260,80.19094173,305.6419912,0.471979096,6
270,80.26728047,305.6940189,0.475446799,6
280,80.34222336,305.7462073,0.478914502,6
290,80.41579593,305.7985568,0.482382205,6
300,80.48802323,305.8510678,0.485849908,6
310,80.55892986,305.903741,0.489317612,6
320,80.62853996,305.9565769,0.492785315,6
330,80.69687725,306.009576,0.496253018,6
340,80.763965,306.0627388,0.499720721,6
350,80.82982606,306.1160659,0.503188424,6
360,80.89448284,306.1695578,0.506656127,6
370,80.95795739,306.223215,0.51012383,6
380,81.02027131,306.2770381,0.513591533,6
390,81.08144582,306.3310276,0.517059236,6
400,81.14150176,306.3851841,0.520526939,6
410,81.20045959,306.4395082,0.523994643,6
420,81.25833937,306.4940002,0.527462346,6
430,81.31516083,306.5486609,0.530930049,6
440,81.37094331,306.6034907,0.534397752,6
450,81.42570581,306.6584903,0.537865455,6
460,81.47946699,306.7136601,0.541333158,6
470,81.53224514,306.7690007,0.544800861,6
480,81.58405825,306.8245127,0.548268564,6
490,81.63492396,306.8801966,0.551736267,6
500,81.6848596,306.936053,0.55520397,6
510,81.73388217,306.9920825,0.558671674,6
520,81.78200836,307.0482856,0.562139377,6
530,81.82925457,307.1046629,0.56560708,6
540,81.87563689,307.1612149,0.569074783,6
550,81.92117111,307.2179423,0.572542486,6
560,81.96587274,307.2748456,0.576010189,6
570,82.009757,307.3319253,0.579477892,6
580,82.05283885,307.3891821,0.582945595,6
590,82.09513294,307.4466165,0.586413298,6
600,82.13665369,307.5042292,0.589881001,6
610,82.17741524,307.5620206,0.593348705,6
620,82.21743146,307.6199914,0.596816408,6
630,82.256716,307.6781421,0.600284111,6
640,82.29528221,307.7364734,0.603751814,6
650,82.33314325,307.7949858,0.607219517,6
660,82.370312,307.8536799,0.61068722,6
670,82.40680112,307.9125564,0.614154923,6
680,82.44262305,307.9716157,0.617622626,6
690,82.47778997,308.0308586,0.621090329,6
700,82.51231387,308.0902856,0.624558032,6
710,82.5462065,308.1498973,0.628025735,6
720,82.5794794,308.2096942,0.631493439,6
730,82.61214392,308.2696772,0.634961142,6
740,82.64421116,308.3298466,0.638428845,6
750,82.67569206,308.3902031,0.641896548,6
760,82.70659733,308.4507474,0.645364251,6
770,82.7369375,308.5114801,0.648831954,6
780,82.76672291,308.5724017,0.652299657,6
790,82.79596369,308.6335129,0.65576736,6
800,82.8246698,308.6948143,0.659235063,6
810,82.85285103,308.7563065,0.662702766,6
820,82.88051696,308.8179902,0.66617047,6
830,82.90767703,308.8798659,0.669638173,6
840,82.93434047,308.9419343,0.673105876,6
850,82.96051638,309.0041961,0.676573579,6
860,82.98621366,309.0666518,0.680041282,6
870,83.01144107,309.1293021,0.683508985,6
880,83.0362072,309.1921477,0.686976688,6
890,83.06052048,309.255189,0.690444391,6
900,83.08438919,309.3184269,0.693912094,6
910,83.10782147,309.381862,0.697379797,6
920,83.13082529,309.4454948,0.700847501,6
930,83.15340849,309.509326,0.704315204,6
940,83.17557875,309.5733563,0.707782907,6
950,83.19734363,309.6375864,0.71125061,6
960,83.21871055,309.7020168,0.714718313,6
970,83.23968677,309.7666483,0.718186016,6
980,83.26027944,309.8314814,0.721653719,6
990,83.28049558,309.8965169,0.725121422,6
1000,83.30034207,309.9617554,0.728589125,6
1010,83.31982566,310.0271975,0.732056828,6
1020,83.338953,310.092844,0.735524532,6
1030,83.3577306,310.1586955,0.738992235,6
1040,83.37616485,310.2247527,0.742459938,6
1050,83.39426203,310.2910162,0.745927641,6
1060,83.41202831,310.3574867,0.749395344,6
1070,83.42946973,310.4241649,0.752863047,6
1080,83.44659223,310.4910515,0.75633075,6
1090,83.46340165,310.5581471,0.759798453,6
1100,83.47990372,310.6254524,0.763266156,6
1110,83.49610404,310.6929682,0.766733859,6
1120,83.51200814,310.760695,0.770201563,6
1130,83.52762144,310.8286337,0.773669266,6
1140,83.54294925,310.8967848,0.777136969,6
1150,83.55799679,310.9651491,0.780604672,6
1160,83.57276919,311.0337272,0.784072375,6
1170,83.58727148,311.10252,0.787540078,6
1180,83.60150859,311.1715279,0.791007781,6
1190,83.61548538,311.2407519,0.794475484,6
1200,83.6292066,311.3101925,0.797943187,6
1210,83.64267694,311.3798505,0.80141089,6
1220,83.65590097,311.4497266,0.804878594,6
1230,83.66888319,311.5198215,0.808346297,6
1240,83.68162804,311.5901359,0.811814,6
1250,83.69413985,311.6606705,0.815281703,6
1260,83.70642289,311.7314261,0.818749406,6
1270,83.71848133,311.8024034,0.822217109,6
1280,83.73031928,311.873603,0.825684812,6
1290,83.74194077,311.9450258,0.829152515,6
1300,83.75334977,312.0166724,0.832620218,6
1310,83.76455015,312.0885436,0.836087921,6
1320,83.77554574,312.1606401,0.839555625,6
1330,83.78634027,312.2329626,0.843023328,6
1340,83.79693743,312.3055119,0.846491031,6
1350,83.80734082,312.3782888,0.849958734,6
1360,83.81755398,312.4512939,0.853426437,6
1370,83.82758039,312.524528,0.85689414,6
1380,83.83742348,312.5979919,0.860361843,6
1390,83.84708658,312.6716862,0.863829546,6
1400,83.85657299,312.7456119,0.867297249,6
1410,83.86588595,312.8197695,0.870764952,6
1420,83.87502862,312.8941599,0.874232656,6
1430,83.88400411,312.9687839,0.877700359,6
1440,83.89281549,313.0436421,0.881168062,6
1450,83.90146576,313.1187354,0.884635765,6
1460,83.90995785,313.1940645,0.888103468,6
1470,83.91829467,313.2696302,0.891571171,6
1480,83.92647905,313.3454333,0.895038874,6
1490,83.93451378,313.4214745,0.898506577,6
1500,83.94240159,313.4977547,0.90197428,6
1510,83.95014518,313.5742745,0.905441983,6
1520,83.95774718,313.6510348,0.908909687,6
1530,83.96521017,313.7280363,0.91237739,6
1540,83.9725367,313.8052799,0.915845093,6
1550,83.97972927,313.8827664,0.919312796,6
1560,83.98679032,313.9604964,0.922780499,6
1570,83.99372227,314.0384709,0.926248202,6
1580,84.00052746,314.1166907,0.929715905,6
1590,84.00720822,314.1951564,0.933183608,6
1600,84.01376682,314.273869,0.936651311,6
1610,84.0202055,314.3528292,0.940119014,6
1620,84.02652645,314.4320378,0.943586718,6
1630,84.03273182,314.5114957,0.947054421,6
1640,84.03882372,314.5912037,0.950522124,6
1650,84.04480424,314.6711625,0.953989827,6
1660,84.0506754,314.7513731,0.95745753,6
1670,84.05643921,314.8318361,0.960925233,6
1680,84.06209763,314.9125525,0.964392936,6
1690,84.06765258,314.9935231,0.967860639,6
1700,84.07310596,315.0747486,0.971328342,6
1710,84.07845963,315.15623,0.974796045,6
1720,84.0837154,315.2379681,0.978263748,6
1730,84.08887508,315.3199637,0.981731452,6
1740,84.09394041,315.4022176,0.985199155,6
1750,84.09891312,315.4847307,0.988666858,6
1760,84.1037949,315.5675038,0.992134561,6
1770,84.10858743,315.6505378,0.995602264,6
1780,84.11329232,315.7338335,0.999069967,6
1790,84.11791118,315.8173919,1.00253767,6
1800,84.12244559,315.9012136,1.006005373,6
1810,84.12689708,315.9852997,1.009473076,6
1820,84.13126718,316.0696509,1.012940779,6
1830,84.13555738,316.1542682,1.016408483,6
1840,84.13976913,316.2391523,1.019876186,6
1850,84.14390386,316.3243043,1.023343889,6
1860,84.147963,316.4097248,1.026811592,6
1870,84.15194791,316.4954149,1.030279295,6
1880,84.15585996,316.5813754,1.033746998,6
1890,84.15970047,316.6676072,1.037214701,6
1900,84.16347077,316.7541111,1.040682404,6
1910,84.16717212,316.8408881,1.044150107,6
1920,84.17080579,316.927939,1.04761781,6
1930,84.17437303,317.0152648,1.051085514,6
1940,84.17787503,317.1028663,1.054553217,6
1950,84.18131301,317.1907444,1.05802092,6
1960,84.18468812,317.2789001,1.061488623,6
1970,84.18800151,317.3673342,1.064956326,6
1980,84.19125432,317.4560477,1.068424029,6
1990,84.19444766,317.5450414,1.071891732,6
2000,84.1975826,317.6343163,1.075359435,6
2010,84.20066022,317.7238733,1.078827138,6
2020,84.20368157,317.8137134,1.082294841,6
2030,84.20664767,317.9038373,1.085762545,6
2040,84.20955954,317.9942461,1.089230248,6
2050,84.21241816,318.0849408,1.092697951,6
2060,84.21522452,318.1759221,1.096165654,6
2070,84.21797956,318.2671911,1.099633357,6
2080,84.22068422,318.3587487,1.10310106,6
2090,84.22333943,318.4505959,1.106568763,6
2100,84.22594609,318.5427335,1.110036466,6
2110,84.22850509,318.6351626,1.113504169,6
2120,84.2310173,318.727884,1.116971872,6
2130,84.23348357,318.8208988,1.120439576,6
2140,84.23590474,318.9142079,1.123907279,6
2150,84.23828164,319.0078123,1.127374982,6
2160,84.24061509,319.1017129,1.130842685,6
2170,84.24290586,319.1959106,1.134310388,6
2180,84.24515475,319.2904066,1.137778091,6
2190,84.24736252,319.3852016,1.141245794,6
2200,84.24952992,319.4802968,1.144713497,6
2210,84.25165769,319.575693,1.1481812,6
2220,84.25374655,319.6713913,1.151648903,6
2230,84.25579722,319.7673927,1.155116607,6
2240,84.25781039,319.8636981,1.15858431,6
2250,84.25978675,319.9603085,1.162052013,6
2260,84.26172698,320.057225,1.165519716,6
2270,84.26363172,320.1544485,1.168987419,6
2280,84.26550164,320.25198,1.172455122,6
2290,84.26733737,320.3498206,1.175922825,6
2300,84.26913953,320.4479712,1.179390528,6
2310,84.27090874,320.5464329,1.182858231,6
2320,84.2726456,320.6452066,1.186325934,6
2330,84.2743507,320.7442934,1.189793638,6
2340,84.27602462,320.8436944,1.193261341,6
2350,84.27766793,320.9434104,1.196729044,6
2360,84.2792812,321.0434427,1.200196747,6
2370,84.28086497,321.1437921,1.20366445,6
2380,84.28241978,321.2444598,1.207132153,6
2390,84.28394616,321.3454467,1.210599856,6
2400,84.28544463,321.4467539,1.214067559,6
2410,84.2869157,321.5483825,1.217535262,6
2420,84.28835987,321.6503335,1.221002965,6
2430,84.28977764,321.752608,1.224470669,6
2440,84.29116948,321.8552069,1.227938372,6
2450,84.29253587,321.9581314,1.231406075,6
2460,84.29387728,322.0613826,1.234873778,6
2470,84.29519416,322.1649615,1.238341481,6
2480,84.29648696,322.2688691,1.241809184,6
2490,84.29775613,322.3731066,1.245276887,6
2500,84.29900208,322.4776749,1.24874459,6
2510,84.30022526,322.5825753,1.252212293,6
2520,84.30142607,322.6878088,1.255679996,6
2530,84.30260492,322.7933764,1.2591477,6
2540,84.30376221,322.8992793,1.262615403,6
2550,84.30489835,323.0055185,1.266083106,6
2560,84.30601371,323.1120952,1.269550809,6
2570,84.30710868,323.2190104,1.273018512,6
2580,84.30818362,323.3262653,1.276486215,6
2590,84.30923891,323.4338609,1.279953918,6
2600,84.31027491,323.5417984,1.283421621,6
2610,84.31129196,323.6500789,1.286889324,6
2620,84.31229041,323.7587036,1.290357027,6
2630,84.31327061,323.8676734,1.293824731,6
2640,84.31423289,323.9769896,1.297292434,6
2650,84.31517757,324.0866533,1.300760137,6
2660,84.31610497,324.1966656,1.30422784,6
2670,84.31701542,324.3070277,1.307695543,6
2680,84.31790922,324.4177406,1.311163246,6
2690,84.31878668,324.5288056,1.314630949,6
2700,84.3196481,324.6402239,1.318098652,6
2710,84.32049376,324.7519964,1.321566355,6
2720,84.32132396,324.8641245,1.325034058,6
2730,84.32213898,324.9766092,1.328501761,6
2740,84.3229391,325.0894517,1.331969465,6
2750,84.32372459,325.2026533,1.335437168,6
2760,84.32449571,325.316215,1.338904871,6
2770,84.32525274,325.430138,1.342372574,6
2780,84.32599592,325.5444236,1.345840277,6
2790,84.32672551,325.6590728,1.34930798,6
2800,84.32744177,325.774087,1.352775683,6
2810,84.32814492,325.8894672,1.356243386,6
2820,84.32883522,326.0052147,1.359711089,6
2830,84.3295129,326.1213307,1.363178792,6
2840,84.33017818,326.2378164,1.366646496,6
2850,84.33083131,326.3546729,1.370114199,6
2860,84.33147249,326.4719016,1.373581902,6
2870,84.33210194,326.5895035,1.377049605,6
2880,84.33271989,326.7074799,1.380517308,6
2890,84.33332653,326.8258322,1.383985011,6
2900,84.33392209,326.9445613,1.387452714,6
2910,84.33450675,327.0636687,1.390920417,6
2920,84.33508073,327.1831555,1.39438812,6
2930,84.3356442,327.303023,1.397855823,6
2940,84.33619738,327.4232724,1.401323527,6
2950,84.33674044,327.543905,1.40479123,6
2960,84.33727357,327.6649219,1.408258933,6
2970,84.33779695,327.7863246,1.411726636,6
2980,84.33831077,327.9081142,1.415194339,6
2990,84.33881519,328.0302919,1.418662042,6
3000,84.33931038,328.1528591,1.422129745,6
3010,84.33979652,328.2758171,1.425597448,6
3020,84.34027377,328.399167,1.429065151,6
3030,84.3407423,328.5229102,1.432532854,6
3040,84.34120225,328.647048,1.436000558,6
3050,84.3416538,328.7715816,1.439468261,6
3060,84.34209709,328.8965124,1.442935964,6
3070,84.34253228,329.0218416,1.446403667,6
3080,84.3429595,329.1475705,1.44987137,6
3090,84.34337892,329.2737005,1.453339073,6
3100,84.34379067,329.4002328,1.456806776,6
3110,84.34419488,329.5271688,1.460274479,6
3120,84.34459171,329.6545098,1.463742182,6
3130,84.34498128,329.7822571,1.467209885,6
3140,84.34536373,329.910412,1.470677589,6
3150,84.34573919,330.0389759,1.474145292,6
3160,84.34610778,330.16795,1.477612995,6
3170,84.34646963,330.2973358,1.481080698,6
3180,84.34682486,330.4271346,1.484548401,6
3190,84.3471736,330.5573477,1.488016104,6
3200,84.34751596,330.6879764,1.491483807,6
3210,84.34785206,330.8190222,1.49495151,6
3220,84.34818202,330.9504864,1.498419213,6
3230,84.34850594,331.0823703,1.501886916,6
3240,84.34882394,331.2146754,1.50535462,6
3250,84.34913612,331.3474029,1.508822323,6
3260,84.3494426,331.4805543,1.512290026,6
3270,84.34974347,331.614131,1.515757729,6
3280,84.35003885,331.7481344,1.519225432,6
3290,84.35032882,331.8825658,1.522693135,6
3300,84.35061349,332.0174266,1.526160838,6
3310,84.35089295,332.1527182,1.529628541,6
3320,84.3511673,332.2884421,1.533096244,6
